time,vx,vy,vz,px,py,pz
14.98,0,0,53.196,0,0,1895.7
14.99,0,0,53.098,0,0,1896.23
15,0,0,53,0,0,1896.76
15.01,0,0,52.902,0,0,1897.29
15.02,0,0,52.804,0,0,1897.82
15.03,0,0,52.706,0,0,1898.35
15.04,0,0,52.608,0,0,1898.88
15.05,0,0,52.51,0,0,1899.4
15.06,0,0,52.412,0,0,1899.92
15.07,0,0,52.314,0,0,1900.45
15.08,0,0,52.216,0,0,1900.97
15.09,0,0,52.118,0,0,1901.49
15.1,0,0,52.02,0,0,1902.01
15.11,0,0,51.922,0,0,1902.53
15.12,0,0,51.824,0,0,1903.05
15.13,0,0,51.726,0,0,1903.57
15.14,0,0,51.628,0,0,1904.08
15.15,0,0,51.53,0,0,1904.6
15.16,0,0,51.432,0,0,1905.11
15.17,0,0,51.334,0,0,1905.63
15.18,0,0,51.236,0,0,1906.14
15.19,0,0,51.138,0,0,1906.65
15.2,0,0,51.04,0,0,1907.16
15.21,0,0,50.942,0,0,1907.67
15.22,0,0,50.844,0,0,1908.18
15.23,0,0,50.746,0,0,1908.68
15.24,0,0,50.648,0,0,1909.19
15.25,0,0,50.55,0,0,1909.7
15.26,0,0,50.452,0,0,1910.2
15.27,0,0,50.354,0,0,1910.7
15.28,0,0,50.256,0,0,1911.21
15.29,0,0,50.158,0,0,1911.71
15.3,0,0,50.06,0,0,1912.21
15.31,0,0,49.962,0,0,1912.71
15.32,0,0,49.864,0,0,1913.21
15.33,0,0,49.766,0,0,1913.71
15.34,0,0,49.668,0,0,1914.2
15.35,0,0,49.57,0,0,1914.7
15.36,0,0,49.472,0,0,1915.19
15.37,0,0,49.374,0,0,1915.69
15.38,0,0,49.276,0,0,1916.18
15.39,0,0,49.178,0,0,1916.67
15.4,0,0,49.08,0,0,1917.16
15.41,0,0,48.982,0,0,1917.65
15.42,0,0,48.884,0,0,1918.14
15.43,0,0,48.786,0,0,1918.63
15.44,0,0,48.688,0,0,1919.11
15.45,0,0,48.59,0,0,1919.6
15.46,0,0,48.492,0,0,1920.09
15.47,0,0,48.394,0,0,1920.57
15.48,0,0,48.296,0,0,1921.05
15.49,0,0,48.198,0,0,1921.53
15.5,0,0,48.1,0,0,1922.02
15.51,0,0,48.002,0,0,1922.5
15.52,0,0,47.904,0,0,1922.97
15.53,0,0,47.806,0,0,1923.45
15.54,0,0,47.708,0,0,1923.93
15.55,0,0,47.61,0,0,1924.41
15.56,0,0,47.512,0,0,1924.88
15.57,0,0,47.414,0,0,1925.36
15.58,0,0,47.316,0,0,1925.83
15.59,0,0,47.218,0,0,1926.3
15.6,0,0,47.12,0,0,1926.77
15.61,0,0,47.022,0,0,1927.24
15.62,0,0,46.924,0,0,1927.71
15.63,0,0,46.826,0,0,1928.18
15.64,0,0,46.728,0,0,1928.65
15.65,0,0,46.63,0,0,1929.11
15.66,0,0,46.532,0,0,1929.58
15.67,0,0,46.434,0,0,1930.04
15.68,0,0,46.336,0,0,1930.51
15.69,0,0,46.238,0,0,1930.97
15.7,0,0,46.14,0,0,1931.43
15.71,0,0,46.042,0,0,1931.89
15.72,0,0,45.944,0,0,1932.35
15.73,0,0,45.846,0,0,1932.81
15.74,0,0,45.748,0,0,1933.27
15.75,0,0,45.65,0,0,1933.72
15.76,0,0,45.552,0,0,1934.18
15.77,0,0,45.454,0,0,1934.63
15.78,0,0,45.356,0,0,1935.09
15.79,0,0,45.258,0,0,1935.54
15.8,0,0,45.16,0,0,1935.99
15.81,0,0,45.062,0,0,1936.44
15.82,0,0,44.964,0,0,1936.89
15.83,0,0,44.866,0,0,1937.34
15.84,0,0,44.768,0,0,1937.79
15.85,0,0,44.67,0,0,1938.23
15.86,0,0,44.572,0,0,1938.68
15.87,0,0,44.474,0,0,1939.12
15.88,0,0,44.376,0,0,1939.57
15.89,0,0,44.278,0,0,1940.01
15.9,0,0,44.18,0,0,1940.45
15.91,0,0,44.082,0,0,1940.89
15.92,0,0,43.984,0,0,1941.33
15.93,0,0,43.886,0,0,1941.77
15.94,0,0,43.788,0,0,1942.21
15.95,0,0,43.69,0,0,1942.65
15.96,0,0,43.592,0,0,1943.08
15.97,0,0,43.494,0,0,1943.52
15.98,0,0,43.396,0,0,1943.95
15.99,0,0,43.298,0,0,1944.38
16,0,0,43.2,0,0,1944.82
16.01,0,0,43.102,0,0,1945.25
16.02,0,0,43.004,0,0,1945.68
16.03,0,0,42.906,0,0,1946.11
16.04,0,0,42.808,0,0,1946.53
16.05,0,0,42.71,0,0,1946.96
16.06,0,0,42.612,0,0,1947.39
16.07,0,0,42.514,0,0,1947.81
16.08,0,0,42.416,0,0,1948.24
16.09,0,0,42.318,0,0,1948.66
16.1,0,0,42.22,0,0,1949.08
16.11,0,0,42.122,0,0,1949.5
16.12,0,0,42.024,0,0,1949.92
16.13,0,0,41.926,0,0,1950.34
16.14,0,0,41.828,0,0,1950.76
16.15,0,0,41.73,0,0,1951.18
16.16,0,0,41.632,0,0,1951.59
16.17,0,0,41.534,0,0,1952.01
16.18,0,0,41.436,0,0,1952.42
16.19,0,0,41.338,0,0,1952.84
16.2,0,0,41.24,0,0,1953.25
16.21,0,0,41.142,0,0,1953.66
16.22,0,0,41.044,0,0,1954.07
16.23,0,0,40.946,0,0,1954.48
16.24,0,0,40.848,0,0,1954.89
16.25,0,0,40.75,0,0,1955.3
16.26,0,0,40.652,0,0,1955.7
16.27,0,0,40.554,0,0,1956.11
16.28,0,0,40.456,0,0,1956.51
16.29,0,0,40.358,0,0,1956.92
16.3,0,0,40.26,0,0,1957.32
16.31,0,0,40.162,0,0,1957.72
16.32,0,0,40.064,0,0,1958.12
16.33,0,0,39.966,0,0,1958.52
16.34,0,0,39.868,0,0,1958.92
16.35,0,0,39.77,0,0,1959.32
16.36,0,0,39.672,0,0,1959.72
16.37,0,0,39.574,0,0,1960.11
16.38,0,0,39.476,0,0,1960.51
16.39,0,0,39.378,0,0,1960.9
16.4,0,0,39.28,0,0,1961.29
16.41,0,0,39.182,0,0,1961.68
16.42,0,0,39.084,0,0,1962.08
16.43,0,0,38.986,0,0,1962.46
16.44,0,0,38.888,0,0,1962.85
16.45,0,0,38.79,0,0,1963.24
16.46,0,0,38.692,0,0,1963.63
16.47,0,0,38.594,0,0,1964.01
16.48,0,0,38.496,0,0,1964.4
16.49,0,0,38.398,0,0,1964.78
16.5,0,0,38.3,0,0,1965.17
16.51,0,0,38.202,0,0,1965.55
16.52,0,0,38.104,0,0,1965.93
16.53,0,0,38.006,0,0,1966.31
16.54,0,0,37.908,0,0,1966.69
16.55,0,0,37.81,0,0,1967.07
16.56,0,0,37.712,0,0,1967.44
16.57,0,0,37.614,0,0,1967.82
16.58,0,0,37.516,0,0,1968.2
16.59,0,0,37.418,0,0,1968.57
16.6,0,0,37.32,0,0,1968.94
16.61,0,0,37.222,0,0,1969.31
16.62,0,0,37.124,0,0,1969.69
16.63,0,0,37.026,0,0,1970.06
16.64,0,0,36.928,0,0,1970.43
16.65,0,0,36.83,0,0,1970.79
16.66,0,0,36.732,0,0,1971.16
16.67,0,0,36.634,0,0,1971.53
16.68,0,0,36.536,0,0,1971.89
16.69,0,0,36.438,0,0,1972.26
16.7,0,0,36.34,0,0,1972.62
16.71,0,0,36.242,0,0,1972.98
16.72,0,0,36.144,0,0,1973.34
16.73,0,0,36.046,0,0,1973.71
16.74,0,0,35.948,0,0,1974.06
16.75,0,0,35.85,0,0,1974.42
16.76,0,0,35.752,0,0,1974.78
16.77,0,0,35.654,0,0,1975.14
16.78,0,0,35.556,0,0,1975.49
16.79,0,0,35.458,0,0,1975.85
16.8,0,0,35.36,0,0,1976.2
16.81,0,0,35.262,0,0,1976.55
16.82,0,0,35.164,0,0,1976.91
16.83,0,0,35.066,0,0,1977.26
16.84,0,0,34.968,0,0,1977.61
16.85,0,0,34.87,0,0,1977.95
16.86,0,0,34.772,0,0,1978.3
16.87,0,0,34.674,0,0,1978.65
16.88,0,0,34.576,0,0,1978.99
16.89,0,0,34.478,0,0,1979.34
16.9,0,0,34.38,0,0,1979.68
16.91,0,0,34.282,0,0,1980.03
16.92,0,0,34.184,0,0,1980.37
16.93,0,0,34.086,0,0,1980.71
16.94,0,0,33.988,0,0,1981.05
16.95,0,0,33.89,0,0,1981.39
16.96,0,0,33.792,0,0,1981.73
16.97,0,0,33.694,0,0,1982.06
16.98,0,0,33.596,0,0,1982.4
16.99,0,0,33.498,0,0,1982.73
17,0,0,33.4,0,0,1983.07
17.01,0,0,33.302,0,0,1983.4
17.02,0,0,33.204,0,0,1983.73
17.03,0,0,33.106,0,0,1984.06
17.04,0,0,33.008,0,0,1984.39
17.05,0,0,32.91,0,0,1984.72
17.06,0,0,32.812,0,0,1985.05
17.07,0,0,32.714,0,0,1985.38
17.08,0,0,32.616,0,0,1985.7
17.09,0,0,32.518,0,0,1986.03
17.1,0,0,32.42,0,0,1986.35
17.11,0,0,32.322,0,0,1986.68
17.12,0,0,32.224,0,0,1987
17.13,0,0,32.126,0,0,1987.32
17.14,0,0,32.028,0,0,1987.64
17.15,0,0,31.93,0,0,1987.96
17.16,0,0,31.832,0,0,1988.28
17.17,0,0,31.734,0,0,1988.6
17.18,0,0,31.636,0,0,1988.91
17.19,0,0,31.538,0,0,1989.23
17.2,0,0,31.44,0,0,1989.54
17.21,0,0,31.342,0,0,1989.85
17.22,0,0,31.244,0,0,1990.17
17.23,0,0,31.146,0,0,1990.48
17.24,0,0,31.048,0,0,1990.79
17.25,0,0,30.95,0,0,1991.1
17.26,0,0,30.852,0,0,1991.41
17.27,0,0,30.754,0,0,1991.71
17.28,0,0,30.656,0,0,1992.02
17.29,0,0,30.558,0,0,1992.33
17.3,0,0,30.46,0,0,1992.63
17.31,0,0,30.362,0,0,1992.93
17.32,0,0,30.264,0,0,1993.24
17.33,0,0,30.166,0,0,1993.54
17.34,0,0,30.068,0,0,1993.84
17.35,0,0,29.97,0,0,1994.14
17.36,0,0,29.872,0,0,1994.44
17.37,0,0,29.774,0,0,1994.74
17.38,0,0,29.676,0,0,1995.03
17.39,0,0,29.578,0,0,1995.33
17.4,0,0,29.48,0,0,1995.62
17.41,0,0,29.382,0,0,1995.92
17.42,0,0,29.284,0,0,1996.21
17.43,0,0,29.186,0,0,1996.5
17.44,0,0,29.088,0,0,1996.79
17.45,0,0,28.99,0,0,1997.08
17.46,0,0,28.892,0,0,1997.37
17.47,0,0,28.794,0,0,1997.66
17.48,0,0,28.696,0,0,1997.95
17.49,0,0,28.598,0,0,1998.23
17.5,0,0,28.5,0,0,1998.52
17.51,0,0,28.402,0,0,1998.8
17.52,0,0,28.304,0,0,1999.08
17.53,0,0,28.206,0,0,1999.37
17.54,0,0,28.108,0,0,1999.65
17.55,0,0,28.01,0,0,1999.93
17.56,0,0,27.912,0,0,2000.21
17.57,0,0,27.814,0,0,2000.49
17.58,0,0,27.716,0,0,2000.76
17.59,0,0,27.618,0,0,2001.04
17.6,0,0,27.52,0,0,2001.31
17.61,0,0,27.422,0,0,2001.59
17.62,0,0,27.324,0,0,2001.86
17.63,0,0,27.226,0,0,2002.13
17.64,0,0,27.128,0,0,2002.4
17.65,0,0,27.03,0,0,2002.67
17.66,0,0,26.932,0,0,2002.94
17.67,0,0,26.834,0,0,2003.21
17.68,0,0,26.736,0,0,2003.48
17.69,0,0,26.638,0,0,2003.75
17.7,0,0,26.54,0,0,2004.01
17.71,0,0,26.442,0,0,2004.28
17.72,0,0,26.344,0,0,2004.54
17.73,0,0,26.246,0,0,2004.8
17.74,0,0,26.148,0,0,2005.06
17.75,0,0,26.05,0,0,2005.32
17.76,0,0,25.952,0,0,2005.58
17.77,0,0,25.854,0,0,2005.84
17.78,0,0,25.756,0,0,2006.1
17.79,0,0,25.658,0,0,2006.36
17.8,0,0,25.56,0,0,2006.61
17.81,0,0,25.462,0,0,2006.87
17.82,0,0,25.364,0,0,2007.12
17.83,0,0,25.266,0,0,2007.37
17.84,0,0,25.168,0,0,2007.62
17.85,0,0,25.07,0,0,2007.88
17.86,0,0,24.972,0,0,2008.12
17.87,0,0,24.874,0,0,2008.37
17.88,0,0,24.776,0,0,2008.62
17.89,0,0,24.678,0,0,2008.87
17.9,0,0,24.58,0,0,2009.11
17.91,0,0,24.482,0,0,2009.36
17.92,0,0,24.384,0,0,2009.6
17.93,0,0,24.286,0,0,2009.85
17.94,0,0,24.188,0,0,2010.09
17.95,0,0,24.09,0,0,2010.33
17.96,0,0,23.992,0,0,2010.57
17.97,0,0,23.894,0,0,2010.81
17.98,0,0,23.796,0,0,2011.05
17.99,0,0,23.698,0,0,2011.28
18,0,0,23.6,0,0,2011.52
18.01,0,0,23.502,0,0,2011.75
18.02,0,0,23.404,0,0,2011.99
18.03,0,0,23.306,0,0,2012.22
18.04,0,0,23.208,0,0,2012.45
18.05,0,0,23.11,0,0,2012.68
18.06,0,0,23.012,0,0,2012.91
18.07,0,0,22.914,0,0,2013.14
18.08,0,0,22.816,0,0,2013.37
18.09,0,0,22.718,0,0,2013.6
18.1,0,0,22.62,0,0,2013.82
18.11,0,0,22.522,0,0,2014.05
18.12,0,0,22.424,0,0,2014.27
18.13,0,0,22.326,0,0,2014.5
18.14,0,0,22.228,0,0,2014.72
18.15,0,0,22.13,0,0,2014.94
18.16,0,0,22.032,0,0,2015.16
18.17,0,0,21.934,0,0,2015.38
18.18,0,0,21.836,0,0,2015.6
18.19,0,0,21.738,0,0,2015.82
18.2,0,0,21.64,0,0,2016.03
18.21,0,0,21.542,0,0,2016.25
18.22,0,0,21.444,0,0,2016.46
18.23,0,0,21.346,0,0,2016.68
18.24,0,0,21.248,0,0,2016.89
18.25,0,0,21.15,0,0,2017.1
18.26,0,0,21.052,0,0,2017.31
18.27,0,0,20.954,0,0,2017.52
18.28,0,0,20.856,0,0,2017.73
18.29,0,0,20.758,0,0,2017.94
18.3,0,0,20.66,0,0,2018.14
18.31,0,0,20.562,0,0,2018.35
18.32,0,0,20.464,0,0,2018.55
18.33,0,0,20.366,0,0,2018.76
18.34,0,0,20.268,0,0,2018.96
18.35,0,0,20.17,0,0,2019.16
18.36,0,0,20.072,0,0,2019.36
18.37,0,0,19.974,0,0,2019.56
18.38,0,0,19.876,0,0,2019.76
18.39,0,0,19.778,0,0,2019.96
18.4,0,0,19.68,0,0,2020.15
18.41,0,0,19.582,0,0,2020.35
18.42,0,0,19.484,0,0,2020.55
18.43,0,0,19.386,0,0,2020.74
18.44,0,0,19.288,0,0,2020.93
18.45,0,0,19.19,0,0,2021.12
18.46,0,0,19.092,0,0,2021.31
18.47,0,0,18.994,0,0,2021.5
18.48,0,0,18.896,0,0,2021.69
18.49,0,0,18.798,0,0,2021.88
18.5,0,0,18.7,0,0,2022.07
18.51,0,0,18.602,0,0,2022.25
18.52,0,0,18.504,0,0,2022.44
18.53,0,0,18.406,0,0,2022.62
18.54,0,0,18.308,0,0,2022.81
18.55,0,0,18.21,0,0,2022.99
18.56,0,0,18.112,0,0,2023.17
18.57,0,0,18.014,0,0,2023.35
18.58,0,0,17.916,0,0,2023.53
18.59,0,0,17.818,0,0,2023.71
18.6,0,0,17.72,0,0,2023.88
18.61,0,0,17.622,0,0,2024.06
18.62,0,0,17.524,0,0,2024.24
18.63,0,0,17.426,0,0,2024.41
18.64,0,0,17.328,0,0,2024.58
18.65,0,0,17.23,0,0,2024.76
18.66,0,0,17.132,0,0,2024.93
18.67,0,0,17.034,0,0,2025.1
18.68,0,0,16.936,0,0,2025.27
18.69,0,0,16.838,0,0,2025.44
18.7,0,0,16.74,0,0,2025.6
18.71,0,0,16.642,0,0,2025.77
18.72,0,0,16.544,0,0,2025.93
18.73,0,0,16.446,0,0,2026.1
18.74,0,0,16.348,0,0,2026.26
18.75,0,0,16.25,0,0,2026.42
18.76,0,0,16.152,0,0,2026.59
18.77,0,0,16.054,0,0,2026.75
18.78,0,0,15.956,0,0,2026.91
18.79,0,0,15.858,0,0,2027.07
18.8,0,0,15.76,0,0,2027.22
18.81,0,0,15.662,0,0,2027.38
18.82,0,0,15.564,0,0,2027.54
18.83,0,0,15.466,0,0,2027.69
18.84,0,0,15.368,0,0,2027.84
18.85,0,0,15.27,0,0,2028
18.86,0,0,15.172,0,0,2028.15
18.87,0,0,15.074,0,0,2028.3
18.88,0,0,14.976,0,0,2028.45
18.89,0,0,14.878,0,0,2028.6
18.9,0,0,14.78,0,0,2028.74
18.91,0,0,14.682,0,0,2028.89
18.92,0,0,14.584,0,0,2029.04
18.93,0,0,14.486,0,0,2029.18
18.94,0,0,14.388,0,0,2029.33
18.95,0,0,14.29,0,0,2029.47
18.96,0,0,14.192,0,0,2029.61
18.97,0,0,14.094,0,0,2029.75
18.98,0,0,13.996,0,0,2029.89
18.99,0,0,13.898,0,0,2030.03
19,0,0,13.8,0,0,2030.17
19.01,0,0,13.702,0,0,2030.31
19.02,0,0,13.604,0,0,2030.44
19.03,0,0,13.506,0,0,2030.58
19.04,0,0,13.408,0,0,2030.71
19.05,0,0,13.31,0,0,2030.84
19.06,0,0,13.212,0,0,2030.98
19.07,0,0,13.114,0,0,2031.11
19.08,0,0,13.016,0,0,2031.24
19.09,0,0,12.918,0,0,2031.37
19.1,0,0,12.82,0,0,2031.5
19.11,0,0,12.722,0,0,2031.62
19.12,0,0,12.624,0,0,2031.75
19.13,0,0,12.526,0,0,2031.87
19.14,0,0,12.428,0,0,2032
19.15,0,0,12.33,0,0,2032.12
19.16,0,0,12.232,0,0,2032.24
19.17,0,0,12.134,0,0,2032.37
19.18,0,0,12.036,0,0,2032.49
19.19,0,0,11.938,0,0,2032.6
19.2,0,0,11.84,0,0,2032.72
19.21,0,0,11.742,0,0,2032.84
19.22,0,0,11.644,0,0,2032.96
19.23,0,0,11.546,0,0,2033.07
19.24,0,0,11.448,0,0,2033.19
19.25,0,0,11.35,0,0,2033.3
19.26,0,0,11.252,0,0,2033.41
19.27,0,0,11.154,0,0,2033.52
19.28,0,0,11.056,0,0,2033.64
19.29,0,0,10.958,0,0,2033.74
19.3,0,0,10.86,0,0,2033.85
19.31,0,0,10.762,0,0,2033.96
19.32,0,0,10.664,0,0,2034.07
19.33,0,0,10.566,0,0,2034.17
19.34,0,0,10.468,0,0,2034.28
19.35,0,0,10.37,0,0,2034.38
19.36,0,0,10.272,0,0,2034.48
19.37,0,0,10.174,0,0,2034.59
19.38,0,0,10.076,0,0,2034.69
19.39,0,0,9.978,0,0,2034.79
19.4,0,0,9.88,0,0,2034.89
19.41,0,0,9.782,0,0,2034.98
19.42,0,0,9.684,0,0,2035.08
19.43,0,0,9.586,0,0,2035.18
19.44,0,0,9.488,0,0,2035.27
19.45,0,0,9.39,0,0,2035.36
19.46,0,0,9.292,0,0,2035.46
19.47,0,0,9.194,0,0,2035.55
19.48,0,0,9.096,0,0,2035.64
19.49,0,0,8.998,0,0,2035.73
19.5,0,0,8.9,0,0,2035.82
19.51,0,0,8.802,0,0,2035.91
19.52,0,0,8.704,0,0,2035.99
19.53,0,0,8.606,0,0,2036.08
19.54,0,0,8.508,0,0,2036.17
19.55,0,0,8.41,0,0,2036.25
19.56,0,0,8.312,0,0,2036.33
19.57,0,0,8.214,0,0,2036.42
19.58,0,0,8.116,0,0,2036.5
19.59,0,0,8.018,0,0,2036.58
19.6,0,0,7.92,0,0,2036.66
19.61,0,0,7.822,0,0,2036.73
19.62,0,0,7.724,0,0,2036.81
19.63,0,0,7.626,0,0,2036.89
19.64,0,0,7.528,0,0,2036.96
19.65,0,0,7.43,0,0,2037.04
19.66,0,0,7.332,0,0,2037.11
19.67,0,0,7.234,0,0,2037.18
19.68,0,0,7.136,0,0,2037.25
19.69,0,0,7.038,0,0,2037.32
19.7,0,0,6.94,0,0,2037.39
19.71,0,0,6.842,0,0,2037.46
19.72,0,0,6.744,0,0,2037.53
19.73,0,0,6.646,0,0,2037.6
19.74,0,0,6.548,0,0,2037.66
19.75,0,0,6.45,0,0,2037.73
19.76,0,0,6.352,0,0,2037.79
19.77,0,0,6.254,0,0,2037.85
19.78,0,0,6.156,0,0,2037.91
19.79,0,0,6.058,0,0,2037.97
19.8,0,0,5.96,0,0,2038.03
19.81,0,0,5.862,0,0,2038.09
19.82,0,0,5.764,0,0,2038.15
19.83,0,0,5.666,0,0,2038.21
19.84,0,0,5.568,0,0,2038.26
19.85,0,0,5.47,0,0,2038.32
19.86,0,0,5.372,0,0,2038.37
19.87,0,0,5.274,0,0,2038.42
19.88,0,0,5.176,0,0,2038.48
19.89,0,0,5.078,0,0,2038.53
19.9,0,0,4.98,0,0,2038.58
19.91,0,0,4.882,0,0,2038.62
19.92,0,0,4.784,0,0,2038.67
19.93,0,0,4.686,0,0,2038.72
19.94,0,0,4.588,0,0,2038.77
19.95,0,0,4.49,0,0,2038.81
19.96,0,0,4.392,0,0,2038.85
19.97,0,0,4.294,0,0,2038.9
19.98,0,0,4.196,0,0,2038.94
19.99,0,0,4.098,0,0,2038.98
